Romans 9–16	Romans 10:17. “Faith Cometh by Hearing … the Word of God”
Romans 9–16	Paul taught that hearing the word of God is essential to developing faith in Jesus Christ. This teaching helps us understand that attendance at Sabbath day and other Church meetings plays a vital role in the development of faith. Elder Robert D. Hales (1932–2017) of the Quorum of the Twelve Apostles taught: “The Apostle Paul wrote to the Romans, ‘Faith cometh by hearing, and hearing by the word of God’ [Romans 10:17]. … The first step to finding faith in the Lord Jesus Christ is to let His word—spoken by the mouth of His servants, the prophets—touch your heart. But it is not enough merely to let those words wash over you, as if they alone could transform you. We must do our part. Or as the Savior Himself said, ‘He that hath ears to hear, let him hear’ [Matthew 11:15]. In other words, hearing requires an active effort. … It means taking seriously what is taught, considering it carefully, studying it out in our minds. As the prophet Enos learned, it means letting others’ testimonies of the gospel ‘[sink] deep into [our] heart[s]’ [Enos 1:3]” (“Finding Faith in the Lord Jesus Christ,” Ensign or Liahona, Nov. 2004, 72).
Romans 9–16	Romans 11:1–6. A Remnant of Israel
Romans 9–16	Even though many Jews did not accept Jesus as their Savior, Paul pointed out that God had not cast away His chosen people. As evidence of this, Paul pointed out that he himself was of the house of Israel (see Romans 11:1). Paul went on to explain that in the time of ancient Israel, some people accepted God while others did not. He quoted an Old Testament account describing Elijah’s despair over the wickedness of Israel’s people, many of whom had turned to worshipping false gods such as Baal. Elijah believed that he was the only righteous Israelite remaining; however, God told him, “I have left me seven thousand in Israel, all the knees which have not bowed to Baal” (1 Kings 19:14–18; Romans 11:2–4).
Romans 9–16	Elder Bruce R. McConkie explained: “As in the day of Elijah, so in the day of Paul, a few of Israel, a few of those foreordained and elected to receive the blessings of God in this life, a remnant of a once great nation, had remained faithful and true” (Doctrinal New Testament Commentary, 2:285). The faithful remnants of Israel in Paul’s day were those Jews who, like him, had accepted Jesus Christ as the long-promised Messiah.
Romans 9–16	Romans 11:11–32. God’s Plan for the Eventual Salvation of Israel
Romans 9–16	Paul maintained that Israel had not fallen permanently, and he taught that Israel would experience a future “fulness” of salvation (see Romans 11:11–12) in contrast to the smaller “remnant” of Jewish converts in Paul’s day (see also 2 Corinthians 3:14–16). Many Book of Mormon prophecies also speak of the Lord’s plan for Israel’s eventual salvation. For example, Nephi declared, “Those who are of the house of Israel … shall be brought out of obscurity and out of darkness; and they shall know that the Lord is their Savior and their Redeemer, the Mighty One of Israel” (1 Nephi 22:11–12). Jesus taught the Nephites that the Restoration of the Church in the latter days, including the coming forth of the Book of Mormon, was part of the Lord’s plan to gather and redeem Israel; it was to be a sign to the world that the fulfillment of His promises had commenced (see 3 Nephi 21:1–7).
Romans 9–16	Romans 11:13. “I Magnify Mine Office”
Romans 9–16	In his special role as “the apostle of the Gentiles,” Paul directed the next part of his discourse to Gentile converts, as he felt a great responsibility to magnify his office (Romans 11:13). President Thomas S. Monson (1927–2018) taught: “What does it mean to magnify a calling? It means to build it up in dignity and importance, to make it honorable and commendable in the eyes of all men, to enlarge and strengthen it to let the light of heaven shine through it to the view of other men. And how does one magnify a calling? Simply by performing the service that pertains to it. An elder magnifies the ordained calling of an elder by learning what his duties as an elder are and then by doing them. As with an elder, so with a deacon, a teacher, a priest, a bishop, and each who holds office in the priesthood” (“Priesthood Power,” Ensign, Nov. 1999, 51).
Romans 9–16	Romans 11:16–24. Analogy of the Olive Tree
Romans 9–16	In Romans 11:16–24, Paul taught about branches that had been “grafted in” to an olive tree, referring to Gentiles who were “adopted in” to the house of Israel (see Romans 11:17, 19, 23–24). The natural olive tree is Israel, while the wild branches are the Gentiles. The Gentiles (the wild branches) were grafted into the house of Israel (the tame tree) and became part of Israel. This analogy from agriculture described a process that was contrary to nature, for in the natural world, grafted branches control the destiny of the tree. A branch from a tame tree that is grafted into a wild tree makes the wild tree become tame. Paul described a process of wild branches being grafted into a tame tree, with the tree remaining tame.
Romans 9–16	Paul used the analogy in this way not out of ignorance, but to make a point. The conversion of the Gentiles did not change the destiny of the house of Israel, for the house of Israel is of great importance in the kingdom of God. Even though the gospel was being taken to the Gentiles during Paul’s ministry, Israel was still the chosen family and the guardian of the Abrahamic covenant.
Romans 9–16	Romans 11:18–21, 30–31. Gentile Christians Were to Be Humble and Merciful to the Jews
Romans 9–16	Paul warned Gentile members of the Church to “be not highminded.” He admonished them to be humble and faithful and not to think they were better than Jews who had not embraced the gospel (see Romans 11:18–20). Paul explained that by showing mercy and kindness to the Jewish people, Gentile Christians could prepare the way for Jews to eventually embrace the gospel and receive the Lord’s mercy (see Romans 11:30–31). If the Gentile members were prideful, they would suffer the same fate as the unrepentant Jews and be cut off from God’s kingdom. This warning—to not be highminded or prideful—should be heeded by all people who love the Lord and desire to return to God’s presence. History shows that later Gentile Christians largely failed to follow Paul’s counsel and became hostile toward Jews. In later centuries after Christians became a majority with political power, the rise of hateful, anti-Jewish rhetoric among them led to violence against Jews.
Romans 9–16	The Book of Mormon prophet Nephi wrote: “O ye Gentiles, have ye remembered the Jews, mine ancient covenant people? Nay; but ye have cursed them, and have hated them, and have not sought to recover them. But behold, … I the Lord have not forgotten my people. … And I will show unto them that fight against my word and against my people, who are of the house of Israel, that I am God, and that I covenanted with Abraham that I would remember his seed forever” (2 Nephi 29:5, 14).
Romans 9–16	Romans 11:25. “The Fulness of the Gentiles”
Romans 9–16	Elder Bruce R. McConkie discussed the meaning of “the fulness of the Gentiles”: “There was a period or time appointed for the Jews to hear the word, and then a period of time for the Gentiles to take precedence. The times of the Gentiles is the period during which the gospel goes to them on a preferential basis, and this will continue until they have had a full opportunity to accept the truth, or in other words until the fulness of the Gentiles. Then the message will go again to the Jews, meaning to the Jews as a nation and as a people” (Doctrinal New Testament Commentary, 2:290). For more insight on the times of the Gentiles, see the commentary for Luke 21:24.
Romans 9–16	Romans 12:1–2. “Present Your Bodies a Living Sacrifice”
Romans 9–16	Elder D. Todd Christofferson of the Quorum of the Twelve Apostles taught: “As our body is the instrument of our spirit, it is vital that we care for it as best we can. We should consecrate its powers to serve and further the work of Christ. Said Paul, ‘I beseech you therefore, brethren, by the mercies of God, that ye present your bodies a living sacrifice, holy, acceptable unto God’ (Romans 12:1)” (“Reflections on a Consecrated Life,” Ensign or Liahona, Nov. 2010, 17).
Romans 9–16	When Paul spoke of giving our bodies as “a living sacrifice,” he drew a parallel to the Old Testament practice of sacrificing animals. President Russell M. Nelson taught: “We are still commanded to sacrifice, but not by shedding blood of animals. Our highest sense of sacrifice is achieved as we make ourselves more sacred or holy. This we do by our obedience to the commandments of God. Thus, the laws of obedience and sacrifice are indelibly intertwined. … As we comply with these and other commandments, something wonderful happens to us. We become disciplined! We become disciples! We become more sacred and holy—like our Lord!” (“Lessons from Eve,” Ensign, Nov. 1987, 88).
Romans 9–16	Romans 12:3, 16. “Mind Not High Things, but Condescend to Men of Low Estate”
Romans 9–16	Paul counseled Church members not to be haughty or think too highly of themselves, but to associate with people of all social ranks (see Romans 12:3, 16). Sister Ann M. Dibb, who served as a member of the Young Women general presidency and who is the daughter of President Thomas S. Monson, spoke of how her father exemplifies this ideal:
Romans 9–16	“My father’s friends come from all walks of life. I’d like to tell you about one of my father’s friends who would have been considered by others to be ‘one of the least of these my brethren.’ His name was Ed Erickson. He was almost twenty years older than my father. Ed was born prematurely and experienced some of the complications that accompanied premature births almost a century ago. Ed couldn’t see very well, and he never had the opportunity to study and learn at a university. …
Romans 9–16	“My father was a loyal friend and actively sought to find ways for Ed to feel valued. Dad frequently hired Ed to help him clean his pigeon coops and do manual chores in our large yard. … He was a big man, he looked different, and he didn’t talk very much. Ed just did his work, ate dinner with us, and then Dad would take him home. This happened several times each year. In later years, when my father would get tickets to take his grandchildren to the circus or to the rodeo, Ed always came, too, sharing our popcorn and drinks. …
Romans 9–16	“Ed passed away three years ago at the age of 96. If you had attended Ed’s funeral, you would have thought it was the funeral for one of the greatest individuals who had ever lived—and actually, it was. It was the funeral for my father’s lifelong friend, Ed Erickson” (“My Father Is a Prophet” [Brigham Young University–Idaho devotional, Feb. 19, 2008], byui.edu).
Romans 9–16	Romans 12:4–8. We Are “Every One Members One of Another”
Romans 9–16	For insights on Paul’s teachings about how members of the Church are “many members in one body” (Romans 12:4), see the commentary for 1 Corinthians 12:12–30.
Romans 9–16	Romans 12:9–21. Paul’s Counsel to Church Members
Romans 9–16	Much as the Savior did in the Sermon on the Mount (see Matthew 5–7), Paul provided counsel to Church members and taught them many principles about living a Christian life. Romans 12:9–21 contains verse after verse of such teachings. Love “without dissimulation” is love without hypocrisy; it is “love unfeigned” (Romans 12:9; D&C 121:41). Paul’s counsel to “mind not high things, but condescend to men of low estate” (Romans 12:16) is reminiscent of the Savior’s exhortation in Matthew 5:46–47 to be kind, even to the publicans (those who were despised). Paul’s words in Romans 12:14–15, 21 have counterparts in Matthew 5:44; Mosiah 18:9; and Doctrine and Covenants 42:45.
Romans 9–16	Romans 13:1–7. “Let Every Soul Be Subject unto the Higher Powers”
Romans 9–16	The Joseph Smith Translation of Romans 13:1–7 indicates that Paul’s statements in these verses apply to following not only civic authorities but also Church authorities. For example, in Joseph Smith Translation, Romans 13:1, the Prophet Joseph Smith added the words “in the church”: “There is no power in the church but of God.” In Joseph Smith Translation, Romans 13:4, “sword” was changed to “rod.” And in Joseph Smith Translation, Romans 13:6, “tribute” (taxes) was changed to “your consecrations.”
Romans 9–16	These verses also contain some of the clearest New Testament descriptions of a disciple’s civic responsibility. There were good reasons for Paul to counsel Christians to be subject to civil authorities. Roman rulers placed a high priority on maintaining peace and quelling social unrest, and revolts were put down swiftly and violently. Earlier in Paul’s ministry, unrest in the Jewish community in Rome had led to the expulsion of all Jews from the city for a time (see Acts 18:2).
Romans 9–16	Paul gave specific instructions about civic duties to help the Church avoid harm in potentially volatile circumstances (see verses 6–10, 13–14). Paul’s counsel to “be subject unto the higher powers” (Romans 13:1) reflects the principle of the twelfth article of faith: “We believe in being subject to kings, presidents, rulers, and magistrates, in obeying, honoring, and sustaining the law.” By describing civil authorities as being “ordained of God” and “God’s ministers” (Romans 13:1, 6), Paul acknowledged that all who hold positions of power are accountable to God, and they hold power only to the extent that God allows (see John 19:11).
Romans 9–16	Romans 13:12. “The Armour of Light”
Romans 9–16	Paul’s imagery in Romans 13:12 is similar to that found in Ephesians 6:11–17, where he urged readers to “put on the whole armour of God.” In the Romans passage, Paul admonished readers to cast off the works of evil and to arm themselves with the “armour of light,” perhaps referring to Jesus Christ, who is the light and life of the world. Elder Robert D. Hales of the Quorum of the Twelve Apostles taught: “My brothers and sisters, in this, the last great conflict between light and darkness, I am grateful for the opportunity to ‘endure hardness, as a [disciple] of Jesus Christ’ [2 Timothy 2:3]. With Paul, I declare, ‘The night is far spent, the day is at hand: let us therefore cast off the works of darkness, and let us put on the armour of light’ [Romans 13:12]. I bear my special witness that Jesus Christ ‘is the light and the life of the world; yea, [the] light that is endless, that can never be darkened’ [Mosiah 16:9]” (“Out of Darkness into His Marvelous Light,” Ensign, May 2002, 71).
Romans 9–16	Romans 13:14. “Make Not Provision for the Flesh, to Fulfil the Lusts Thereof”
Romans 9–16	Paul’s counsel to “make not provision for the flesh” (Romans 13:14) reflects the truth that controlling our thoughts is crucial to withstanding temptations. The Greek word translated as provision means “forethought.” When people succumb to temptation, it is often because they have allowed themselves to dwell on the temptation and think about committing the sin. President Boyd K. Packer (1924–2015) suggested one way we can control our thoughts: “When temptation comes, you can invent a delete key in your mind—perhaps the words from a favorite hymn. Your mind is in charge; your body is the instrument of your mind. When some unworthy thought pushes into your mind, replace it with your delete key. Worthy music is powerful and can help you control your thoughts” (“Prayer and Promptings,” Ensign or Liahona, Nov. 2009, 46).
Romans 9–16	Romans 14:1–15:3. Dealing with “Doubtful Disputations”
Romans 9–16	Paul pointed out that some Church members chose to “eat all things” while others chose to eat only “herbs,” or in other words, vegetables (Romans 14:2, footnote a). Those who ate only vegetables were likely Jewish converts, while those who ate other foods were probably Gentile converts. In addition, some Church members chose to follow Jewish customs, practices, and holidays (see Romans 14:5). These differences in personal practices led to divisions among Saints in Rome and other locations (see Romans 14:3; 1 Corinthians 8:1–13; Colossians 2:16).
Romans 9–16	In response to this problem, Paul taught that many personal choices concerning diet and other practices were not addressed by any specific commandment. Therefore, these were matters to be decided between the individual and the Lord (see Romans 14:6–8). Paul taught that we should not impose our private interpretations on fellow Church members or pass judgment on those who live differently (see Romans 14:10–15; see also 3 Nephi 11:40). On the other hand, Church members should consider the effect of their personal practices on others and be willing to forgo some actions if they might cause another to stumble spiritually (see Romans 14:13–15, 20–22; 1 Corinthians 8:9–13). Promoting peace and edification in the Church is a higher priority than maintaining personal preferences (see Romans 14:19; 15:1–3). Some actions and priorities simply matter more than others (see Romans 14:17, 19).
Romans 9–16	Romans 15:1. “Bear the Infirmities of the Weak”
Romans 9–16	Paul taught that “we then that are strong ought to bear the infirmities of the weak, and not to please ourselves” (Romans 15:1). President Gordon B. Hinckley (1910–2008) related an example of strong members of the Church bearing the infirmity of one who felt weak:
Romans 9–16	“Remember, we are not alone. We belong to a great body of friends, thousands upon thousands who are striving to follow the teachings of the Lord. …
Romans 9–16	“I remember interviewing a discouraged missionary. He was having trouble with a language which was not his own. He had lost the spirit of his work and wanted to go home. He was one of 180 missionaries in that mission.
Romans 9–16	“I told him that if he were to go home he would break faith with his 179 companions. Every one of them was his friend. Every one of them would pray for him, fast for him, and do almost anything else to help him. They would work with him. They would teach him. They would get on their knees with him. They would help him to learn the language and be successful because they loved him.
Romans 9–16	“I am happy to report that he accepted my assurance that all of the other missionaries were his friends. They rallied around him, not to embarrass him, but to strengthen him. The terrible feeling of loneliness left him. He came to realize that he was part of a winning team. He became successful, a leader, and he has been a leader ever since.
Romans 9–16	“That’s what each of us must do for one another.
Romans 9–16	“Paul wrote to the Romans, ‘We then that are strong ought to bear the infirmities of the weak.’ And then he added these significant words, ‘And not to please ourselves.’ (Rom. 15:1.)” (“Strengthening Each Other,” Ensign, Feb. 1985, 3).
Romans 9–16	Romans 15:4. The Scriptures Are a Source of Learning, Comfort, and Hope
Romans 9–16	Paul noted that the scriptures were written “for our learning” and to provide comfort and hope (Romans 15:4). To illustrate this truth, Paul then quoted several Old Testament scriptures to reassure the Saints that missionary work to the Gentiles was in accordance with God’s plan, and he encouraged all Church members to accept one another (see Romans 15:9–12, which quotes Psalm 18:49; Deuteronomy 32:43; Psalm 117:1; and Isaiah 11:10).
Romans 9–16	Romans 15:24, 28. Did Paul Ever Journey to Spain?
Romans 9–16	Paul intended ultimately to travel to Spain (see Romans 15:24, 28). Though it is not known for certain whether Paul ever made it to Spain, there is some evidence suggesting that he did fulfill this desire: “Writing about A.D. 96, Clement of Rome said that Paul had reached the ‘boundaries’ or ‘limits of the west,’ a phrase far more appropriate for Spain than for Rome. The early Muratorian Fragment also says that Paul visited Spain, though its source of information is debated” (Richard Lloyd Anderson, Understanding Paul, rev. ed. [2007], 311–12).
Romans 9–16	Romans 16:1–2. Phebe
Romans 9–16	At the close of his epistle, Paul highly commended a Church member named Phebe, who was evidently the messenger who carried Paul’s epistle to the Saints in Rome. From Paul’s description of Phebe, we learn that she was “a servant of the church which is at Cenchrea” and that she had been a “succourer” or benefactor of many members of the Church, including Paul (Romans 16:1–2). Phebe is an example of the important and trusted role women have in the Church.
Romans 9–16	Paul’s written approval of Phebe is an example of the early Christian practice of carrying letters of recommendation when traveling to another Christian congregation (see 2 Corinthians 3:1). This custom is similar to the current Church practices of transferring membership records and carrying temple recommends.
Romans 9–16	Romans 16:22. Paul’s Use of Scribes in Writing His Epistles
Romans 9–16	At the end of the Epistle to the Romans, the scribe who had written the epistle under Paul’s direction inserted his own greeting to the Saints in Rome: “I Tertius, who wrote this epistle, salute you in the Lord” (Romans 16:22; compare 1 Peter 5:12). Paul may have used scribes to compose many or all of his epistles. Ancient scribes had varying degrees of influence in what they wrote. Some would write a manuscript word for word as dictated by the sender, others would revise and edit a draft written by the sender, and others would compose much of a text themselves, working from notes or instructions provided by the sender. Whichever approach was used, the sender would make sure the final text represented his or her intentions.
Romans 9–16	Some New Testament scholars have debated whether some of the epistles bearing Paul’s name were actually written by Paul. Much of this debate deals with subtle differences in style and wording among the epistles. However, many of these differences can be explained by Paul using different scribes on different occasions with varying degrees of personal input.
1 Corinthians 1–11	Introduction to the First Epistle of Paul the Apostle to the Corinthians
1 Corinthians 1–11	Why study 1 Corinthians?
1 Corinthians 1–11	It can be challenging to live with faith and obedience in our modern world amid strife, skepticism, and immorality. Modern readers of 1 Corinthians can find strength in Paul’s words to the Saints in Corinth, who struggled with disunity, false doctrines, and immoral wickedness in the society in which they lived. Paul addressed a variety of gospel topics in this letter, such as how to promote unity in the Church, how to learn the things of God, the role of the physical body as a temple for the Holy Ghost, the nature of spiritual gifts, and the reality of the Resurrection.
1 Corinthians 1–11	Who wrote 1 Corinthians?
1 Corinthians 1–11	The opening verse of the First Epistle to the Corinthians indicates that it was sent by the Apostle Paul and a disciple named Sosthenes, who may have served as Paul’s scribe (see 1 Corinthians 1:1). While the details of Sosthenes’s role are not known, it is clear that Paul was the author of the epistle’s content (see 1 Corinthians 16:21–24). For more information about the use of scribes in ancient letter writing, see the commentary for Romans 16:22.
1 Corinthians 1–11	When and where was 1 Corinthians written?
1 Corinthians 1–11	Early in his third missionary journey, Paul went to Ephesus, where he preached for approximately three years (see Acts 19:10; 20:31). It was during this time—sometime between A.D. 54 and 57 (see 1 Corinthians 16:8)—that Paul wrote letters to the Corinthian branch, including the epistle known as 1 Corinthians. This epistle was likely written earlier than any of the other New Testament books, including the Gospels. If this is true, Paul’s brief references to the Last Supper, the Crucifixion, and the Resurrection of Jesus Christ found in 1 Corinthians 11:23–26 and 15:3–4 are the earliest New Testament accounts of these events.
1 Corinthians 1–11	The King James Version of the Bible includes a short explanatory note at the conclusion of each of Paul’s epistles, such as the one found after 1 Corinthians 16:24. These notes, called subscriptions, were not part of the original text. While there is very little evidence to determine who wrote these notes and when they were added to New Testament manuscripts, most scholars agree that much of the information contained in them is incorrect.
1 Corinthians 1–11	To whom was 1 Corinthians written and why?
1 Corinthians 1–11	In Paul’s day, the city of Corinth was the capital of the Roman province Achaia, which covered most of ancient Greece south of Macedonia. As a wealthy trade center, Corinth attracted people from throughout the Roman Empire, making it one of the most diverse cities in the area. Idol worship dominated Corinthian religious culture, and there were numerous temples and shrines throughout the city. At the time of Paul’s ministry, the Corinthians had a reputation of being grossly immoral. For instance, ritual prostitution was reportedly practiced at the temple of Aphrodite.
1 Corinthians 1–11	Paul had established a Christian branch in Corinth during his second missionary journey (see Acts 18:1–18). Paul remained in Corinth for 18 months, proclaiming the gospel and organizing the Church. Later, while Paul was preaching in Ephesus during his third missionary journey, he received communication from Church members in Corinth. He wrote a response to the branch (see 1 Corinthians 5:9), but unfortunately this epistle was lost and is therefore not part of the scriptural canon. Later, Paul received another report from Church members in Corinth concerning problems in the Church there (see 1 Corinthians 1:11). Hence, the epistle known today as 1 Corinthians is actually Paul’s second letter to members in Corinth.
1 Corinthians 1–11	The original correspondence that Paul received from the members in Corinth has long since been lost, so readers today must study Paul’s response to infer the actual questions and issues that the letter raised. 1 Corinthians makes it clear that Church members lacked unity and that some pagan beliefs and practices had begun to influence their observance of gospel principles and ordinances (see 1 Corinthians 1:11; 6:1–8; 10:20–22; 11:18–22).
1 Corinthians 1–11	Modern readers may find parts of the First Epistle to the Corinthians confusing, such as Paul’s advice regarding relationships between men and women (1 Corinthians 11:3, 8–9), hair coverings (1 Corinthians 11:4–7), and the role of women in worship services (1 Corinthians 14:34–35). Remembering that Paul was giving direction to solve specific problems among the Corinthian Saints of that day will help readers recognize the relevant gospel principles that are applicable to all followers of Jesus Christ.
1 Corinthians 1–11	What are some distinctive features of 1 Corinthians?
1 Corinthians 1–11	The New Testament contains more counsel from Paul to the Church members in Corinth than to any other branch. In fact, Paul’s two epistles to the Corinthians constitute one-fourth of all of Paul’s existing writings. In 1 Corinthians, Paul sought to strengthen the converts in Corinth who struggled with reverting to their past beliefs and practices. Among the many topics that Paul addressed in this letter, he focused on the Atonement of Jesus Christ (see 1 Corinthians 1:17–18, 30; 6:20; 7:23), the Savior’s death (see 1 Corinthians 1:23; 2:2, 8; 8:11; 10:16; 11:26; 15:3), His Resurrection (see 1 Corinthians 6:14; 15:4–8, 12–23, 55–57), and the eventual return of Jesus Christ to earth (see 1 Corinthians 1:7–8; 4:5; 5:5).
1 Corinthians 1–11	While Paul’s writings to the Romans and Galatians clearly teach that salvation is not gained through obedience to the law, Paul goes a step further in 1 Corinthians, emphasizing the importance of “the keeping of the commandments of God” (1 Corinthians 7:19) and the law of Christ (see 1 Corinthians 9:21).
1 Corinthians 1–11	Outline
1 Corinthians 1–11	1 Corinthians 1–11
1 Corinthians 1–11	Paul warned against divisions within the congregations of the Church in Corinth. He emphasized the importance of unity among Church members. He warned members against sexual immorality, taught that the body is a temple for the Holy Spirit, and encouraged self-mastery. He addressed specific questions regarding marriage, the ordinance of the sacrament (the Lord’s Supper), and whether or not it was permissible to eat meat that had been offered to pagan idols.
1 Corinthians 1–11	1 Corinthians 12–14
1 Corinthians 1–11	Paul taught that we are to “covet earnestly” the gifts of the Spirit (1 Corinthians 12:31). He highlighted the preeminence of charity among all other spiritual gifts. He reminded the Corinthian Saints of the importance of apostles, prophets, and teachers and the care members should have for one another. He taught that “God is not the author of confusion, but of peace” (1 Corinthians 14:33).
1 Corinthians 1–11	1 Corinthians 15–16
1 Corinthians 1–11	Paul testified that he stood among many others who were witnesses of the resurrected Christ. He taught that everyone will be resurrected and that baptism for the dead affirms the truth of the future Resurrection. Paul explained that resurrected bodies will vary in degrees of glory and that Jesus Christ’s victory over the grave removes the sting of death. Paul organized a collection for the poor Saints in Jerusalem.
1 Corinthians 1–11	Introduction and Timeline for 1 Corinthians 1–11
1 Corinthians 1–11	During his third missionary journey, Paul was laboring in Ephesus when he learned that problems had arisen in the Corinthian branch. The recently converted members in Corinth resided in a very worldly environment, and some struggled to live correct principles. Paul responded by instructing the Saints in a wide variety of doctrines in order to strengthen their gospel understanding. He reminded these members that they had been “sanctified in Christ Jesus” and “called to be saints” (1 Corinthians 1:2). As such, they were to eliminate divisions among themselves (see 1 Corinthians 1:10–16) and trust in the preaching of the gospel and the power of the Spirit in order to comprehend the things of God (see 1 Corinthians 1:17–2:16). Paul also exhorted them to live a morally clean life (see 1 Corinthians 3:16–17; 6:9–20), to recognize the importance of marriage (see 1 Corinthians 7; 11:11–12), and to worthily partake of the sacrament of the Lord’s Supper (see 1 Corinthians 10:16–17; 11:20–34).
1 Corinthians 1–11	Commentary for 1 Corinthians 1–11
1 Corinthians 1–11	1 Corinthians 1:1–9. Paul’s Salutation
1 Corinthians 1–11	Paul’s companion Sosthenes, mentioned in 1 Corinthians 1:1, was perhaps the onetime ruler of the synagogue at Corinth (see Acts 18:17). Sosthenes was the successor to Crispus, who was converted and baptized by Paul (see Acts 18:17; 1 Corinthians 1:14). Paul’s salutation in this epistle was addressed to the Saints, just as official Church correspondence in our day is addressed to the Saints. Paul’s salutation mentioned God the Father and Jesus Christ as separate and distinct: “Grace be unto you, and peace, from God our Father, and from the Lord Jesus Christ” (1 Corinthians 1:3). Paul taught the Saints in Corinth that they were “enriched by” Jesus Christ in every way—in speech and in knowledge (1 Corinthians 1:5).
1 Corinthians 1–11	1 Corinthians 1:10–17. Disputes over Baptism
1 Corinthians 1–11	Paul had received a report from a congregation that met in the house of Chloe, a prominent woman among the Corinthian Saints, concerning problems in the Church at Corinth (see 1 Corinthians 1:11). Church members were dividing into factions, and some of these divisions were based on who had performed their baptisms (see 1 Corinthians 1:12–16). Paul taught that there was no status gained by receiving baptism from a specific individual. Members were to be “perfectly joined together in the same mind and in the same judgment,” with Christ at their head (1 Corinthians 1:10; see also D&C 38:27).
1 Corinthians 1–11	Paul later taught the Saints that the disputes and divisions among them occurred because some of them were carnal rather than spiritual (see 1 Corinthians 3:3).
1 Corinthians 1–11	1 Corinthians 1:17–18, 23–24. “The Cross of Christ”
1 Corinthians 1–11	Paul’s primary message was “the preaching of the cross,” which he taught was the “power of God” to save those who believed (1 Corinthians 1:18). Paul used the phrase “the cross” as a kind of shorthand reference to the Atonement (see also Ephesians 2:16; Philippians 3:18). The Atonement, however, involved more than Christ’s death on the cross. Elder C. Scott Grow of the Seventy taught: “Through His suffering and death, the Savior atoned for the sins of all men. His Atonement began in Gethsemane and continued on the cross and culminated with the Resurrection” (“The Miracle of the Atonement,” Ensign or Liahona, May 2011, 108; see also True to the Faith: A Gospel Reference [2004], 15–17).
1 Corinthians 1–11	1 Corinthians 1:17–2:13. The Wisdom of the World
1 Corinthians 1–11	When Paul spoke against “the wisdom of this world” (1 Corinthians 1:20), he was referring to the flawed philosophical traditions of his day and not to the worthwhile pursuit of learning and education that the Lord encourages (see Matthew 22:37; 2 Nephi 9:29; D&C 88:78–80). Paul used the words wise and wisdom repeatedly in 1 Corinthians 1:17–2:13 to refer to worldly philosophies and those who supported them. Philosophical ideas were regularly the subject of public debates. Paul contrasted limited human wisdom with the powerful message of God’s crucified Son (see 1 Corinthians 1:17–25). Regardless of those who scoffed at the gospel, the Saints’ faith should not depend on “the wisdom of men, but … the power of God” (1 Corinthians 2:5).
1 Corinthians 1–11	The message of a crucified Messiah was difficult for both Jews and Gentiles to accept. In the Roman world, crucifixion was a punishment reserved for criminals or slaves and symbolized shame and defeat. The idea of someone vicariously suffering and dying for others, then subsequently coming back to life, was “foolishness” to the philosophically minded Greeks (1 Corinthians 1:23). For the Jews, whose concept of the Messiah brought the expectation of royalty, power, and victory, the message that the Messiah had died on a cross was a “stumblingblock” and an unacceptable idea (1 Corinthians 1:23).
1 Corinthians 1–11	1 Corinthians 1:18–29. “God Hath Chosen the Weak Things of the World to Confound the Things Which Are Mighty”
1 Corinthians 1–11	While many Jews and Gentiles rejected the gospel message as “foolishness” (1 Corinthians 1:18), Paul taught that “the foolishness of God is wiser than men; and the weakness of God is stronger than men” (1 Corinthians 1:19–25). God often performs His work through individuals whom the world might consider to be “foolish” or “weak” (see D&C 35:13–14; 124:1). In 1 Corinthians 1:28, the “base things of the world”—those who are lowly and humble—are those whom God chooses to accomplish His work. President Boyd K. Packer (1924–2015) of the Quorum of the Twelve Apostles explained how the Lord uses common members of the Church to further His work:
1 Corinthians 1–11	“The Church has no professional clergy. The call to leadership positions worldwide is drawn from the congregation. We have no seminaries for the training of professional leaders.
1 Corinthians 1–11	“Everything that is done in the Church—the leading, the teaching, the calling, the ordaining, the praying, the singing, the preparation of the sacrament, the counseling, and everything else—is done by ordinary members, the ‘weak things of the world’” (“The Weak and the Simple of the Church,” Ensign or Liahona, Nov. 2007, 6–7).
1 Corinthians 1–11	1 Corinthians 2:2–5. “Not with Enticing Words”
1 Corinthians 1–11	Paul was exceptionally intelligent and well educated (see Acts 22:3; Galatians 1:14). He could have impressed the Corinthians with rhetoric, philosophy, and secular learning, but he deliberately focused on teaching the message of Jesus Christ simply and humbly. President Brigham Young (1801–77) explained how his own conversion resulted from a missionary who taught by the power of the Spirit: “If all the talent, tact, wisdom, and refinement of the world had been combined in one individual, and that person had been sent to me with the Book of Mormon, and had declared in the most exalted of earthly eloquence, the truth of it, undertaking to prove it by his learning and worldly wisdom, it would have been to me like the smoke which arises only to vanish. But when I saw a man without eloquence, or talents for public speaking, who could only just say, ‘I know by the power of the Holy Ghost that the Book of Mormon is true, that Joseph Smith is a Prophet of the Lord,’ the Holy Ghost proceeding from that individual illuminates my understanding, and light, glory, and immortality is before me; I am encircled by it, filled with it, and know for myself that the testimony of the man is true” (Deseret News Weekly, Feb. 9, 1854, 24).
1 Corinthians 1–11	1 Corinthians 2:6–16. The Things of God Are Spiritually Discerned
